Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
D0428-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SBLO";Londrina - PR;Nov;Jun;;"luciano.soares";"00058.001444/2026-44";"340/2026";"A"
D0429-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Fev;Fev;Fev;"SFI";"00058.116267/2025-19";"196/2026";"A"
D0430-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Mai;Mai;;"";"00058.116875/2025-23";"729/2026";"A"
D0431-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Jul;;;"";"00058.116795/2025-78";"";"A"
D0432-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Set;;;"";"00058.116960/2025-91";"";"A"
D0433-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Recife - PE;Fev;Fev;Fev;"SFI";"00058.116271/2025-87";"SEM OS";"A"
D0434-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBJD";Recife - PE;Abr;Mar;Mar;"";"00058.116163/2025-12";"441/2026";"A"
D0435-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRF";Recife - PE;Jun;;;"";"00058.116850/2025-20";"";"A"
D0436-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBRF";Recife - PE;Ago;;;"";"00058.116258/2025-28";"";"A"
D0437-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFZ";Fortaleza - CE;Fev;Jan;Jan;"SFI";"00058.116273/2025-76";"0000040-2026";"A"
D0438-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFZ";Fortaleza - CE;Mai;;;"";"00058.116879/2025-10";"";"A"
D0439-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Jan;Fev;Fev;"SFI";"00058.116288/2025-34";"178/2026";"A"
D0440-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Fev;Fev;Fev;"SFI";"00058.116277/2025-54";"177/2026";"A"
D0441-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Abr;Abr;Abr;"SFI";"00058.116217/2025-31";"549/2026";"A"
D0442-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Jun;Mai;Mai;"SFI";"00058.116854/2025-16";"711/2026";"A"
D0443-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Ago;;;"";"00058.116260/2025-05";"";"A"
D0444-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Out;;;"";"00058.116952/2025-45";"";"A"
D0445-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Jan;Jan;Jan;"SFI";"00058.116292/2025-01";"117/2026";"A"
D0446-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Mar;Mar;Mar;"SFI";"00058.116933/2025-19";"352/2026";"A"
D0447-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Mai;Mai;;"SFI";"00058.116884/2025-14";"714/2026";"A"
D0448-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Jul;;;"";"00058.116796/2025-12";"";"A"
D0449-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Set;;;"";"00058.116965/2025-14";"";"A"
D0450-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Nov;;;"";"00058.116947/2025-32";"";"A"
D0451-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Jan;Jan;Jan;"SFI";"00058.116295/2025-36";"116/2026";"A"
D0452-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Mar;Mar;Mar;"SFI";"00058.116934/2025-63";"313/2026";"A"
D0453-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Mai;;;"";"00058.116909/2025-80";"";"A"
D0454-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Jul;;;"";"00058.116797/2025-67";"";"A"
D0455-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Set;;;"";"00058.116968/2025-58";"";"A"
D0456-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Nov;;;"";"00058.116949/2025-21";"";"A"
D0457-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus - AM;Fev;Jan;Jan;"SFI";"00058.116282/2025-67";"0000051-2026";"A"
D0458-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus - AM;Mai;;;"";"00058.116910/2025-12";"";"A"
D0459-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus - AM;Jul;Jan;Jan;"SFI";"00058.116800/2025-42";"0000052-2026";"A"
D0460-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBEG";Manaus - AM;Set;Fev;Fev;"SFI";"00058.116972/2025-16";"0001296-2026";"A"
D0461-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Fev;Fev;Fev;"SFI";"00058.116283/2025-10";"0000638-2026";"A"
D0462-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Abr;Abr;Abr;"SFI";"00058.116254/2025-40";"0002447-2026";"A"
D0463-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Jun;;;"";"00058.116860/2025-65";"";"A"
D0464-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Ago;;;"";"00058.116262/2025-96";"";"A"
D0465-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus - AM;Fev;Jan;Jan;"SFI";"00058.116285/2025-09";"0000050-2026";"A"
D0466-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus - AM;Mai;Fev;Fev;"SFI";"00058.116914/2025-92";"0001294-2026";"A"
D0467-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus - AM;Jul;Jan;Jan;"SFI";"00058.116811/2025-22";"0000053-2026";"A"
D0468-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWFN";Manaus - AM;Set;;;"";"00058.116974/2025-13";"";"A"
D0469-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Mar;Mar;Mar;"";"00058.116937/2025-05";"456/2026";"A"
D0470-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Jun;;;"";"00058.116864/2025-43";"";"A"
D0471-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Ago;;;"";"00058.116264/2025-85";"";"A"
D0472-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Fev;Fev;Fev;"SFI";"00058.116287/2025-90";"197/2026";"A"
D0473-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Jan;Jan;Jan;"SFI";"00058.116301/2025-55";"144/2026";"A"
D0474-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Mar;Mar;Mar;"SFI";"00058.116939/2025-96";"560/2026";"A"
D0475-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Mar;Mar;Mar;"SFI";"00058.116941/2025-65";"457/2026";"A"
D0476-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Jun;;;"";"00058.116867/2025-87";"";"A"
D0477-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Mai;Mai;Mai;"SFI";"00058.116931/2025-20";"828/2026";"A"
D0478-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Jul;;;"";"00058.116829/2025-24";"";"A"
D0479-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Set;;;"";"00058.116976/2025-02";"";"A"
D0480-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SIFC";Iguarassu - PE;Mar;Mar;Mar;"SFI";"00058.116944/2025-07";"405/2026";"A"
D0481-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SIFC";Iguarassu - PE;Set;Jun;;"SFI";"00058.116978/2025-93";"801/2026";"A"
D0482-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Jul;;;"";"00058.116835/2025-81";"";"A"
D0483-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Out;;;"";"00058.116956/2025-23";"";"A"
D0484-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Mai;Mai;Mai;"SFI";"00058.116932/2025-74";"730/2026";"A"
D0485-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWPD";Boa Vista - RR;Abr;Abr;Abr;"SFI";"00058.116256/2025-39";"227/2026";"A"
D0486-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SWPD";Boa Vista - RR;Jun;Jun;;"SFI";"00058.116872/2025-90";"701/2026";"A"
D0487-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFZ";Fortaleza - CE;Jul;;;"";"00058.116845/2025-17";"";"A"
D0488-26;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;SFI;"SBFZ";Fortaleza - CE;Set;;;"";"00058.116981/2025-15";"";"A"
