Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
2335-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"BLACK TAXI AEREO E SERVICOS AERONAUTICOS LTDA";Belo Horizonte - MG;Abr;Abr;Abr;"luciano.soares";"00058.086676/2023-11";"GRC 524/2024";"A"
2336-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"CAIRU TAXI AEREO LTDA";Pimenta Bueno - RO;Jun;Jun;Jun;"jose.cosendei";"00058.086678/2023-19";"GRC 529/2024";"A"
2337-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"HENRIMAR TÁXI AÉREO LTDA";Salvador - BA;Set;Set;Set;"paulo.jesus";"00058.086690/2023-15";"GRC 928/2024";"A"
2338-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"UNIAIR TAXI AEREO LTDA";Porto Alegre - RS;Abr;Abr;Abr;"jose.cosendei";"00058.086698/2023-81";"GRC 300/2024";"A"
2339-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"AERO CENTER BRASIL TAXI AEREO LTDA";Várzea Grande - MT;Abr;Abr;Abr;"carlos.montino";"00058.085801/2023-76";"GRC 408/2024";"A"
2340-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"* - Brasília";SBBR;Nov;Nov;Nov;"gesse.silva";"00058.094886/2024-64";"2044/2024";"A"
2341-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"AMAPIL TAXI AEREO LTDA";Campo Grande - MS;Jul;Jul;Jul;"fausto.jacobsen";"00058.085799/2023-35";"GRC 556/2024 556/2024";"A"
2342-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"AMARO AVIATION S.A.";Dallas-TX;Mai;Mai;Mai;"bruno.jesus";"00058.085795/2023-57";"GRC OS 2342 821/2024";"A"
2343-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"APUI TAXI AEREO S/A";Manaus - AM;Abr;Abr;Abr;"christian.duvoisin";"00058.003547/2024-87";"GRC 151/2024";"A"
2344-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"* - SBBR";Brasília - DF;Dez;Dez;Dez;"gesse.silva";"00058.097330/2024-20";"2043/2024";"A"
2345-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"BIMAVA TAXI AEREO LTDA";São Paulo - SP;Jul;Jul;Jul;"fausto.jacobsen";"00058.085794/2023-11";"GRC 770/2024";"A"
2346-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"BLACK TAXI AEREO E SERVICOS AERONAUTICOS LTDA";Dallas-TX;Mar;Mar;Mar;"marcos.duarte";"00058.085793/2023-68";"GRC 219/2024";"A"
2347-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"BLUE SKY TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Nov;Abr;Abr;"felipe.gonzaga";"00058.085791/2023-79";"GRC 643/2024";"A"
2348-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"BRABO TÁXI AÉREO LTDA";Belém - PA;Abr;Abr;Abr;"antonio.dias";"00058.018795/2024-22";"GRC 519/2024";"A"
2349-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"CAIRU TAXI AEREO LTDA";Pimenta Bueno - RO;Jun;Jul;Jul;"bruno.jesus";"00058.085790/2023-24";"GRC";"A"
2350-24;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"ATA AEROTÁXI ABAETÉ LTDA";Salvador - BA;Set;Set;Set;"mauro.tonelli";"00058.058542/2024-91";"1373/2024";"A"
2351-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"CEARA TAXI AEREO LTDA";Teresina - PI;Ago;Ago;Ago;"bruno.jesus";"00058.018790/2024-08";"GRC 1381/2024 1496/2024 1496/2024 1769/2024";"A"
2352-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"CUNHA TÁXI AÉREO LTDA";Manaus - AM;Jul;Jul;Jul;"christian.duvoisin";"00058.086238/2023-53";"GRC 1037/2024 1037/2024";"A"
2353-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"DS AIR TAXI AEREO LTDA";Rio de Janeiro - RJ;Jul;Set;Set;"renato.ferrante";"00058.018788/2024-21";"1663/2024";"A"
2354-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"DUGOMES AIR TAXI AEREO LTDA";Cruzeiro do Sul - AC;Ago;Ago;Ago;"christian.duvoisin";"00058.085787/2023-19";"1035/2024";"A"
2355-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"DUX EXPRESS TRANSPORTES AEREOS S A";Jundiaí - SP;Mai;Mai;Mai;"eduardo.faria";"00058.085786/2023-66";"GRC 897/2024";"A"
2356-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"CEARA TAXI AEREO LTDA";TERESINA - PI;Dez;Dez;Dez;"luciano.soares";"00058.085466/2024-97";"GRC 1921/2024 1921/2024";"A"
2357-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"PEC TÁXI AÉREO LTDA";00058.017331/2024-07;Jun;Jun;Jun;"christian.duvoisin";"00058.017331/2024-07";"GRC 808/2024";"A"
2358-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"FLY AND FUN TÁXI AÉREO LTDA";Burgess Hill - UK;Jun;Jun;Jun;"marcos.duarte";"00058.018787/2024-86";"GRC 744/2024 744/2024";"A"
2359-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"FLYUNI TAXI AEREO LTDA";Porto Belo - SC;Jan;Fev;Fev;"fausto.jacobsen";"00058.085188/2023-97";"153/2024";"A"
2360-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"FRAÇÃO TÁXI AÉREO LTDA";Porto Alegre - RS;Jun;Jul;Jul;"antonio.dias";"00058.014417/2024-70";"1203/2024 1203/2024";"A"
2361-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"GOLD AIR TAXI AEREO LTDA";Santo Antonio do Leverger - MT;Mai;Jul;Jul;"felipe.gonzaga";"00058.085186/2023-06";"GRC 1260/2024 1260/2024";"A"
2362-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"HELIBARRA TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Abr;Abr;Abr;"renato.ferrante";"00058.086243/2023-66";"GRC 616/2024 616/2024";"A"
2363-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"LOGO AIR TAXI AEREO LTDA";Igarassu - PE;Mai;Mai;Mai;"savio.ferreira";"00058.085184/2023-17";"GRC 846/2024 846/2024";"A"
2364-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"MILL TAXI  AEREO LTDA";Orlando-FL;Jun;Jul;Jul;"christian.duvoisin";"00058.001008/2024-11";"699/2024 699/2024";"A"
2365-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"ORTIZ TÁXI AÉREO LTDA";Rio Branco - AC;Abr;Abr;Abr;"marcos.duarte";"00058.086245/2023-55";"GRC 266/2024";"A"
2366-24;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"AZUL CONECTA LTDA";São Paulo - SP;Ago;Ago;Ago;"carlos.montino";"00058.058553/2024-71";"1371/24";"A"
2367-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"SALES TÁXI AÉREO LTDA";São Paulo - SP;Jun;Abr;Abr;"marcos.duarte";"00058.011993/2024-65";"380/2024";"A"
2368-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"SANTAFE TAXI AEREO LTDA";Xanxerê - SC;Ago;Ago;Ago;"bruno.jesus";"00058.003168/2024-97";"1536/2024";"A"
2369-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"STILUS TAXI AEREO LTDA";Belém - PA;Nov;Ago;Ago;"savio.ferreira";"00058.018767/2024-13";"1437/2024";"A"
2370-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"TÁXI AÉREO CONFIANÇA LTDA";Fortaleza - CE;Mai;Mai;Mai;"marcos.duarte";"00058.000068/2024-17";"GRC 652/2024";"A"
2371-24;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"";Rio de Janeiro - RJ;Set;Out;Out;"antonio.dias";"00058.058562/2024-62";"1725/2024";"A"
2372-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"ULTRA PLANNA TAXI AEREO LTDA";Rio de Janeiro - RJ;Fev;Fev;Fev;"felipe.gonzaga";"00058.086447/2023-05";"346/2024";"A"
2373-24;"O135-503 - Inspeção de Vigilância de Programa de Treinamento de Solo";GOAG;GOAG_GTVC;"CAMEJO TAXI AEREO LTDA";OSÓRIO RS;Nov;Nov;Nov;"chistian.duvoisin";"00058.085341/2024-67";"1771/2024 1771/2024";"A"
2374-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"VIA TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Mai;Mai;Mai;"felipe.gonzaga";"00058.000065/2024-75";"GRC 854/2024";"A"
2375-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"ALLJET TÁXI AÉREO LTDA";Jundiaí - SP;Mai;Mai;Mai;"antonio.dias";"00058.086224/2023-30";"GRC 893/2024";"A"
2376-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"ALPHAJETS TAXI AEREO LTDA";Wichita-KS;Abr;Abr;Abr;"savio.ferreira";"00058.086225/2023-84";"355/2024";"A"
2377-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"AMAZONAVES TAXI AEREO LTDA";Manaus - AM;Jan;Jan;Jan;"marcos.duarte";"00058.085057/2023-18";"91/2024";"A"
2378-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"JATO AEROTAXI LTDA";Alta Floresta - MT;Fev;Fev;Fev;"carlos.montino";"00058.000799/2024-54";"GRC 124/2024";"A"
2379-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"AMBIPAR FLYONE SERVICO AEREO ESPECIALIZADO, COMERCIO E SERVICOS S/A";Encruzilhada do Sul - RS;Fev;Mar;Mar;"felipe.gonzaga";"00058.086226/2023-29";"GRC 399/2024";"A"
2380-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"PIQUIATUBA TÁXI AÉREO LTDA";Santarém - PA;Jul;Set;Set;"mauro.tonelli";"00058.085054/2023-76";"1311/2024";"A"
2381-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"PRIME AVIATION TÁXI AÉREO E SERVIÇOS LTDA";Curitiba - PR;Fev;Fev;Fev;"eduardo.faria";"00058.086247/2023-44";"345/2024";"A"
2382-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"BRASIL JATO TÁXI AÉREO S.A";Dallas-TX;Ago;Ago;Ago;"bruno.jesus";"00058.086235/2023-10";"1480/2024";"A"
2383-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"CAMEJO TAXI AEREO LTDA";OSÓRIO - RS;Nov;Nov;Nov;"christian.duvoisin";"00058.085459/2024-95";"1771/2024 1771/2024";"A"
2384-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"TÁXI AÉREO PIRACICABA LTDA";Orlando-FL;Ago;Ago;Ago;"bruno.jesus";"00058.085051/2023-32";"1208/2024";"A"
2385-24;"O135-504 - Inspeção de Vigilância de Programa de Treinamento de Voo";GOAG;GOAG_GTVC;"NORTH STAR TÁXI AÉREO LTDA";Fortaleza - CE;Jun;Jun;Jun;"clementino.neto";"00058.085046/2023-20";"GRC 992/2024";"A"
2386-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"AMARO AVIATION S.A.";São Roque - SP;Mar;Mar;Mar;"antonio.dias";"00058.086548/2023-78";"remota";"A"
2387-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"BIMAVA TAXI AEREO LTDA";São Paulo - SP;Abr;Fev;Fev;"eduardo.faria";"00058.086574/2023-04";"remota GRC";"A"
2388-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"BRASIL JATO TÁXI AÉREO S.A";Rio de Janeiro - RJ;Mai;Mar;Fev;"julio.bombarda";"00058.086597/2023-19";"remota GRC";"A"
2389-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"COSTA DO SOL TAXI AEREO S.A";Rio de Janeiro - RJ;Jun;Jun;Jun;"savio.ferreira";"00058.086894/2023-56";"remota";"A"
2390-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"DS AIR TAXI AEREO LTDA";Rio de Janeiro - RJ;Jul;Mai;Mai;"savio.ferreira";"00058.086913/2023-44";"remota";"A"
2391-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"AEROTUR TAXI AEREO LTDA";Belém - PA;Mai;Mai;Mai;"savio.ferreira";"00058.017491/2024-48";"GRC remota";"A"
2392-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"FLY AND FUN TÁXI AÉREO LTDA";Belo Horizonte - MG;Nov;Jul;Ago;"christian.duvoisin";"00058.086858/2023-92";"remota";"A"
2393-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"FLYUNI TAXI AEREO LTDA";Porto Belo - SC;Nov;Mar;Mar;"gustavo.schettino";"00058.086853/2023-60";"GRC remota";"A"
2394-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"FRAÇÃO TÁXI AÉREO LTDA";Porto Alegre - RS;Out;Mar;Mar;"savio.ferreira";"00058.086866/2023-39";"remota";"A"
2395-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"GOLD AIR TAXI AEREO LTDA";Várzea Grande - MT;Jun;Fev;Fev;"carlos.montino";"00058.000262/2024-94";"GRC remota";"A"
2396-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"DUX EXPRESS TRANSPORTES AEREOS S A";Jundiaí - SP;Out;Mai;Mai;"eduardo.faria";"00058.086860/2023-61";"REMOTA";"A"
2397-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"HELIBARRA TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Jul;Abr;Abr;"gustavo.schettino";"00058.000263/2024-39";"remota";"A"
2398-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"HELISTAR TÁXI AÉREO ESCOLA DE PILOTAGEM E ASSESSORIA AERONÁUTICA LTDA";Rio de Janeiro - RJ;Jul;Jun;Jun;"felipe.gonzaga";"00058.000265/2024-28";"remota";"A"
2399-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"EASY TÁXI AÉREO LTDA";Fortaleza - CE;Set;Jul;Jul;"gustavo.schettino";"00058.000269/2024-14";"remota";"A"
2400-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"MARICÁ TÁXI AÉREO LTDA";Rio de Janeiro - RJ;Set;Jun;Jun;"felipe.gonzaga";"00058.003294/2024-41";"remota GRC";"A"
2401-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"NO LIMITS TÁXI AÉREO LTDA";São Paulo - SP;Ago;Abr;Abr;"gustavo.schettino";"00058.003291/2024-16";"remota";"A"
2402-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"UPSTAR AVIATION S/A";São Paulo - SP;Jun;Jun;Jun;"gustavo.schettino";"00058.003289/2024-39";"remota";"A"
2403-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"A. R. T. TÁXI AÉREO LTDA";Itaituba - PA;Mai;Mai;Mai;"gustavo.schettino";"00058.086922/2023-35";"GRC";"A"
2404-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"ABELHA TÁXI AÉREO E MANUTENÇÃO LTDA";Várzea Grande - MT;Jun;Jun;Jun;"mauro.tonelli";"00058.003286/2024-03";"GRC";"A"
2405-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"AMBIPAR FLYONE SERVICO AEREO ESPECIALIZADO, COMERCIO E SERVICOS S/A";Rio de Janeiro - RJ;Ago;Jul;Jul;"savio.ferreira";"00058.003285/2024-51";"remota";"A"
2406-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"APUI TAXI AEREO S/A";Manaus - AM;Abr;Abr;Abr;"gustavo.schettino";"00058.003284/2024-14";"remota GRC";"A"
2407-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"ASTA LINHAS AÉREAS LTDA";Várzea Grande - MT;Mar;Mar;Mar;"mauro.tonelli";"00058.003283/2024-61";"GRC remota 457/2024";"A"
2408-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"CTA - CLEITON TAXI AEREO LTDA";Manaus - AM;Mai;Abr;Abr;"bruno.jesus";"00058.003281/2024-72";"remota GRC";"A"
2409-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"CUNHA TÁXI AÉREO LTDA";Manaus - AM;Abr;Abr;Abr;"carlos.montino";"00058.003280/2024-28";"GRC remota";"A"
2410-24;"O135-505 - Inspeção de Vigilância de Sistema de Gerenciamento da Segurança Operacional";GOAG;GOAG_GTVC;"DUGOMES AIR TAXI AEREO LTDA";Manaus - AM;Abr;Abr;Abr;"julio.bombarda";"00058.003276/2024-60";"remota GRC";"A"
2411-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"ABELHA TÁXI AÉREO E MANUTENÇÃO LTDA";Várzea Grande - MT;Mai;Jul;Jul;"rafael.koeler";"00058.086558/2023-11";"GRC";"A"
2412-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"AMARO AVIATION S.A.";São Roque - SP;Abr;Jul;Jul;"eduardo.faria";"00058.086560/2023-82";"GRC";"A"
2413-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"BIMAVA TAXI AEREO LTDA";São Paulo - SP;Abr;Fev;Fev;"rafael.koeler";"00058.086561/2023-27";"GRC";"A"
2414-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"BRISTOW TAXI AEREO S.A.";Rio de Janeiro - RJ;Mai;Set;Set;"fausto.jacobsen";"00058.086562/2023-71";"GRC";"A"
2415-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"CHC DO BRASIL TAXI AEREO S.A.";Rio de Janeiro - RJ;Abr;Abr;Abr;"jose.cosendei";"00058.086563/2023-16";"GRC";"A"
2416-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"COSTA DO SOL TAXI AEREO S.A";Rio de Janeiro - RJ;Mai;Ago;Ago;"rafael.koeler";"00058.086564/2023-61";"GRC";"A"
2417-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"UNIAIR TAXI AEREO LTDA";Porto Alegre - RS;Abr;Abr;Abr;"jose.cosendei";"00058.017485/2024-91";"GRC";"A"
2418-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"FLY AND FUN TÁXI AÉREO LTDA";Belo Horizonte - MG;Mai;Jun;Jun;"fausto.jacobsen";"00058.086570/2023-18";"GRC";"A"
2419-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"FLYUNI TAXI AEREO LTDA";Porto Belo - SC;Jun;Mar;Mar;"rafael.koeler";"00058.086575/2023-41";"REMOTA";"A"
2420-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"FRAÇÃO TÁXI AÉREO LTDA";Porto Alegre - RS;Jun;Jul;Jul;"fausto.jacobsen";"00058.086581/2023-06";"remota";"A"
2421-24;"O135-507 - Inspeção de Vigilância de Voo de Acompanhamento";GOAG;GOAG_GTVC;"ATA AEROTÁXI ABAETÉ LTDA";Salvador - BA;Out;Out;Nov;"bruno.jesus";"00058.059018/2024-38";"2001/2024";"A"
2422-24;"O135-508 - Inspeção Remota de Registros";GOAG;GOAG_GTVC;"GOLD AIR TAXI AEREO LTDA";Várzea Grande - MT;Ago;Mar;Mar;"rafael.koeler";"00058.086583/2023-97";"REMOTA";"A"
