Item;Atividade;Gerencia;Setor;Regulado;Cidade;Mes;MesAgendado;MesRealizado;GIASO;Processo;PCDP;Prioridade
D2033-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBNF";Navegantes - SC;Mar;Fev;Fev;"SFI";"00058.084826/2023-52";"192/2024 192/2024";"A"
D2034-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJR";Rio de Janeiro - RJ;Mai;Mai;Mai;"SFI";"00058.013868/2024-90";"OS 394/24";"A"
D2035-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Abr;Abr;Abr;"SFI";"00058.013796/2024-81";"761/2024";"A"
D2036-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Abr;Abr;Abr;"SFI";"00058.013794/2024-91";"602/2024";"A"
D2037-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBME";Macaé - RJ;Abr;Mai;Mai;"SFI";"00058.013790/2024-11";"544/2024";"A"
D2038-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBME";Macaé - RJ;Abr;Mai;Mai;"SFI";"00058.013788/2024-34";"544/2024";"A"
D2039-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBFS";Campos dos Goytacazes - RJ;Mai;Mai;Mai;"SFI";"00058.013786/2024-45";"544/2024";"A"
D2040-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBCY";Cuiabá - MT;Abr;Mai;Mai;"SFI";"00058.013785/2024-09";"478/2024";"A"
D2041-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBCY";Cuiabá - MT;Abr;Mai;Mai;"SFI";"00058.013784/2024-56";"478/2024 478/2024";"A"
D2042-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SIAQ";Cuiabá - MT;Abr;Mai;Mai;"SFI";"00058.013782/2024-67";"478/2024 478/2024";"A"
D2043-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus - AM;Abr;Abr;Abr;"SFI";"00058.013780/2024-78";"747/2024";"A"
D2044-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBRJ";Rio de Janeiro - RJ;Abr;Mai;Mai;"SFI";"00058.013777/2024-54";"OS 394/24 394/2024";"A"
D2045-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBUL";Uberlândia - MG;Abr;Abr;Abr;"SFI";"00058.013773/2024-76";"597/2024";"A"
D2046-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBUL";Uberlândia - MG;Abr;Abr;Abr;"SFI";"00058.013687/2024-63";"597/2024";"A"
D2047-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Abr;Abr;Abr;"SFI";"00058.013423/2024-18";"658/2024";"A"
D2048-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Abr;Abr;Abr;"SFI";"00058.013419/2024-41";"666/2024";"A"
D2049-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Mai;Mai;Mai;"SFI";"00058.015387/2024-19";"765/2024";"A"
D2050-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Mai;Mai;Mai;"SFI";"00058.015469/2024-63";"765/2024";"A"
D2051-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Mai;Mai;Mai;"SFI";"00058.015472/2024-87";"877/2024";"A"
D2052-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Mai;Mai;Mai;"SFI";"00058.015475/2024-11";"786/2024";"A"
D2053-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBCB";Cabo Frio - RJ;Mai;Mai;Mai;"SFI";"00058.015480/2024-23";"544/2024";"A"
D2054-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Mai;Mar;Mar;"SFI";"00058.015495/2024-91";"OS SFI";"A"
D2055-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus - AM;Mai;Abr;Abr;"SFI";"00058.015502/2024-55";"710/2024";"A"
D2056-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Mai;Mar;Mar;"SFI";"00058.015503/2024-08";"445/2024";"A"
D2057-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Mai;Abr;Abr;"SFI";"00058.015507/2024-88";"659/2024";"A"
D2058-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBSR";São José do Rio Preto - SP;Mai;Jul;Jul;"marco.menezes";"00058.015514/2024-80";"1125/2024";"A"
D2059-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMG";Maringá - PR;Mai;Mai;Mai;"SFI";"00058.015533/2024-14";"588/2024";"A"
D2060-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMG";Maringá - PR;Mai;Mai;Mai;"SFI";"00058.015536/2024-40";"696/2024";"A"
D2061-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBLO";Londrina - PR;Mai;Abr;Abr;"SFI";"00058.015537/2024-94";"461/2024";"A"
D2062-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Jun;Jun;Jun;"SFI";"00058.015538/2024-39";"1006/2024";"A"
D2063-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBSR";São José do Rio Preto - SP;Mai;Ago;Ago;"gesse.silva";"00058.015540/2024-16";"1147/2024 1147/2024 1147/2024 1147/2024";"A"
D2064-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Jun;Abr;Abr;"marcio.guimaraes";"00058.019985/2024-67";"GRC 743/2024";"A"
D2065-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBSP";São Paulo - SP;Jul;Jul;Jul;"marcio.guimaraes";"00058.019983/2024-78";"1088/2024 1088/2024";"A"
D2066-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Jun;Set;Set;"gesse.silva";"00058.019982/2024-23";"1398/2024";"A"
D2067-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Jun;Set;Set;"gesse.silva";"00058.019981/2024-89";"1401/2024";"A"
D2068-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Jun;Jul;Jul;"marco.menezes";"00058.020289/2024-01";"1090/2024 1090/2024";"A"
D2069-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBNV";Goiânia - GO;Jul;Jul;Jul;"marco.menezes";"00058.019978/2024-65";"1090/2024 1090/2024";"A"
D2070-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBNV";Goiânia - GO;Jun;Set;Set;"gesse.silva";"00058.019977/2024-11";"1398/2024";"A"
D2071-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus - AM;Jun;Abr;Abr;"SFI";"00058.019976/2024-76";"781/2024";"A"
D2072-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Jun;Mai;Mai;"SFI";"00058.019975/2024-21";"OS 882 875/2024";"A"
D2073-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SSKG";Campo Grande - MS;Jun;Mai;Mai;"SFI";"00058.019972/2024-98";"677/2024";"A"
D2074-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Jun;Ago;Ago;"marcio.guimaraes";"00058.019967/2024-85";"1318/2024";"A"
D2075-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SWNS";Anápolis - GO;Jul;Jul;Jul;"marco.menezes";"00058.019965/2024-96";"1090/2024 1090/2024";"A"
D2076-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Jun;Jul;Jul;"SFI";"00058.019964/2024-41";"1123/2024";"A"
D2077-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBCF";Confins - MG;Jun;Jun;Jun;"SFI";"00058.019963/2024-05";"954/2024";"A"
D2078-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSJ";São José dos Campos - SP;Jun;Mai;Mai;"SFI";"00058.017194/2024-01";"884/2024";"A"
D2079-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Jul;Jun;Jun;"SFI";"00058.020023/2024-51";"968/2024 1335/2024";"A"
D2080-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Jul;Jun;Jun;"SFI";"00058.020021/2024-61";"1005/2024";"A"
D2081-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Jul;Jul;Jul;"SFI";"00058.020018/2024-48";"1095/2024";"A"
D2082-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Jul;Mai;Mai;"SFI";"00058.020017/2024-01";"855/2024";"A"
D2083-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCB";Cabo Frio - RJ;Jul;Mai;Mai;"marcio.guimaraes";"00058.020009/2024-57";"GRC OS 829 829/2024";"A"
D2084-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCY";Cuiabá - MT;Jul;Jul;Jul;"marco.menezes";"00058.020006/2024-13";"1124/2024 1124/2024";"A"
D2085-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCY";Cuiabá - MT;Jul;Set;Set;"gesse.silva";"00058.020005/2024-79";"1396/2024";"A"
D2086-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SIAQ";Cuiabá - MT;Jul;Mai;Mai;"SFI";"00058.020004/2024-24";"677/2024";"A"
D2087-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBE";Belém - PA;Jul;Abr;Abr;"SFI";"00058.020000/2024-46";"586/2024";"A"
D2088-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBE";Belém - PA;Jul;Abr;Abr;"SFI";"00058.019999/2024-81";"586/2024";"A"
D2089-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Jul;Mai;Mai;"marcio.guimaraes";"00058.019995/2024-01";"GRC 828/2024 828/2024";"A"
D2090-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Jul;Mai;Mai;"SFI";"00058.019993/2024-11";"884/2024";"A"
D2091-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBPA";Porto Alegre - RS;Jul;Abr;Abr;"SFI";"00058.019991/2024-14";"768/2024";"A"
D2092-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBGR";Guarulhos - SP;Jul;Mai;Mai;"SFI";"00058.019988/2024-09";"690/2024";"A"
D2093-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJH";São Roque - SP;Jul;Jun;Jun;"SFI";"00058.019986/2024-10";"1002/2024";"A"
D2094-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Ago;Abr;Abr;"marcio.guimaraes";"00058.020056/2024-09";"GRC 752/2024";"A"
D2095-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Ago;Ago;Ago;"SFI";"00058.020055/2024-56";"1329/2024";"A"
D2096-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Out;Out;Out;"gesse.silva";"00058.020054/2024-10";"1583/24 1583/2024";"A"
D2097-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBGO";Goiânia - GO;Ago;Jun;Jun;"marco.menezes";"00058.020053/2024-67";"1077/2024 1077/2024";"A"
D2098-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBME";Macaé - RJ;Ago;Mai;Mai;"marcio.guimaraes";"00058.020050/2024-23";"GRC 886/2024";"A"
D2099-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBME";Macaé - RJ;Ago;Mai;Mai;"marcio.guimaraes";"00058.020048/2024-54";"GRC 886/2024";"A"
D2100-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Ago;Ago;Ago;"SFI";"00058.020047/2024-18";"";"A"
D2101-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus - AM;Ago;Jul;Jul;"SFI";"00058.020045/2024-11";"1273/2024";"A"
D2102-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Ago;Mai;Mai;"SFI";"00058.020044/2024-76";"";"A"
D2103-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBNV";Goiânia - GO;Ago;Set;Set;"gesse.silva";"00058.020041/2024-32";"1619/2024";"A"
D2104-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SWNS";Anápolis - GO;Ago;Jun;Jun;"marco.menezes";"00058.020039/2024-63";"1077/2024 1077/2024";"A"
D2105-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus-AM;Ago;Ago;Ago;"SFI";"00058.020037/2024-74";"";"A"
D2106-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus-AM;Ago;Ago;Ago;"SFI";"00058.020034/2024-31";"";"A"
D2107-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDAM";Campinas - SP;Ago;Mai;Mai;"SFI";"00058.020032/2024-41";"794/2024";"A"
D2108-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Ago;Jul;Jul;"SFI";"00058.020030/2024-52";"1094/2024";"A"
D2109-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSP";São Paulo - SP;Set;Ago;Ago;"SFI";"00058.020080/2024-30";"1315/2024";"A"
D2110-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Set;Ago;Ago;"SFI";"00058.020078/2024-61";"1329/2024";"A"
D2111-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Set;Ago;Ago;"marcio.guimaraes";"00058.020077/2024-16";"1319/2024";"A"
D2112-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Set;Set;Set;"gesse.silva";"00058.020076/2024-71";"1192/2024";"A"
D2113-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBBR";Brasília - DF;Set;Jun;Jun;"marco.menezes";"00058.020073/2024-38";"1077/2024 1077/2024";"A"
D2114-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBI";Curitiba - PR;Set;Mai;Mai;"SFI";"00058.020072/2024-93";"856/2024";"A"
D2115-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBFS";Campos dos Goytacazes - RJ;Set;Mai;Mai;"SFI";"00058.020070/2024-02";"648/2024";"A"
D2116-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBFS";Campos dos Goytacazes - RJ;Set;Mai;Mai;"SFI";"00058.020068/2024-25";"648/2024";"A"
D2117-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Set;Ago;Ago;"SFI";"00058.020067/2024-81";"1462/2024 1462/2024";"A"
D2118-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRP";Ribeirão Preto - SP;Set;Jul;Jul;"gesse.silva";"00058.020065/2024-91";"1125/2024";"A"
D2119-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBUL";Uberlândia - MG;Set;Ago;Ago;"gesse.silva";"00058.020063/2024-01";"1146/2024";"A"
D2120-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBUL";Uberlândia - MG;Set;Jul;Jul;"marco.menezes";"00058.020062/2024-58";"1148/2024 1148/2024";"A"
D2121-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Out;Nov;Nov;"marcio.guimaraes";"00058.020061/2024-11";"1763/2024";"A"
D2122-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GTVC;"SBJR";RIO DE JANEIRO - RJ;Dez;Dez;Dez;"marcio.guimaraes";"00058.020060/2024-69";"2054/2024 2054/2024";"A"
D2123-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRP";Ribeirão Preto - SP;Set;Ago;Ago;"gesse.silva";"00058.020058/2024-90";"1147/2024 1147/2024";"A"
D2124-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Out;Abr;Abr;"marcio.guimaraes";"00058.020119/2024-19";"GRC 753/2024";"A"
D2125-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Out;Out;Out;"SFI";"00058.020118/2024-74";"1752/2024";"A"
D2126-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Out;Set;Set;"SFI";"00058.020115/2024-31";"1542/2024";"A"
D2127-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBCB";Cabo Frio - RJ;Out;Mai;Mai;"marcio.guimaraes";"00058.020113/2024-41";"GRC OS 829 829/2024";"A"
D2128-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBEG";Manaus - AM;Out;Jul;Jul;"SFI";"00058.020111/2024-52";"1275/2024";"A"
D2129-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBVT";Vitória - ES;Out;Jun;Mai;"SFI";"00058.020110/2024-16";"";"A"
D2130-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Out;Out;Out;"marcio.guimaraes";"00058.020106/2024-40";"1761/2024";"A"
D2131-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBRJ";Rio de Janeiro - RJ;Out;Out;Out;"marcio.guimaraes";"00058.020105/2024-03";"1652/2024";"A"
D2132-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Out;Mai;Mai;"marcio.guimaraes";"00058.020104/2024-51";"OS 882 882/2024";"A"
D2133-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Out;Mai;Mai;"marcio.guimaraes";"00058.020101/2024-17";"894/2024";"A"
D2134-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMG";Maringá - PR;Out;Out;Out;"SFI";"00058.020097/2024-97";"1639/2024 1639/2024";"A"
D2135-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMG";Maringá - PR;Out;Jun;Jun;"SFI";"00058.020096/2024-42";"OS 869/24 869/2024 869/2024";"A"
D2136-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBLO";Londrina - PR;Out;Jun;Jun;"SFI";"00058.020094/2024-53";"OS 859/24 859/2024";"A"
D2137-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBMT";São Paulo - SP;Out;Ago;Ago;"marcio.guimaraes";"00058.020092/2024-64";"1335/2024";"A"
D2138-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJH";São Roque - SP;Out;Ago;Ago;"SFI";"00058.020081/2024-84";"1463/2024";"A"
D2139-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBMT";São Paulo - SP;Nov;Nov;Nov;"SFI";"00058.020321/2024-41";"2004/2024";"A"
D2140-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBJD";Jundiaí - SP;Nov;Nov;Nov;"SFI";"00058.020319/2024-71";"1907/2024";"A"
D2141-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBH";Belo Horizonte - MG;Nov;Out;Out;"SFI";"00058.020317/2024-82";"1697/2024";"A"
D2142-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GTVC;"SBJR";RIO DE JANEIRO - RJ;Dez;Dez;Dez;"marcio.guimaraes";"00058.020316/2024-38";"2054/2024 2054/2024";"A"
D2143-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSV";Salvador - BA;Nov;Mai;Mai;"SFI";"00058.020314/2024-49";"";"A"
D2144-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SWFN";Manaus - AM;Nov;Jul;Jul;"SFI";"00058.020313/2024-02";"1274/2024";"A"
D2145-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SDCO";Sorocaba - SP;Nov;Out;Out;"SFI";"00058.026978/2024-11";"GRC 1751/2024";"A"
D2146-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSJ";São José dos Campos - SP;Nov;Out;Out;"SFI";"00058.020300/2024-25";"1753/2024";"A"
D2147-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBFL";Florianópolis - SC;Nov;Nov;Nov;"SFI";"00058.020297/2024-40";"1784/2024";"A"
D2148-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBFL";Florianópolis - SC;Nov;Jun;Jun;"SFI";"00058.020295/2024-51";"OS 866/24 866/2024";"A"
D2149-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBBP";Bragança Paulista - SP;Nov;Jun;Jun;"SFI";"00058.020127/2024-65";" 1535/2024";"A"
D2150-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;GOAG_GTVC;"SBJR";Rio de Janeiro - RJ;Nov;Dez;Nov;"marcio.guimaraes";"00058.020126/2024-11";"2042/2024";"A"
D2151-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SIFC";Igarassu - PE;Nov;Set;Set;"SFI";"00058.020124/2024-21";"1579/2024";"A"
D2152-24;"RAMP-503 - Inspeção de Rampa - RBAC 91/135";GOAG;SFI;"SBSJ";São José dos Campos - SP;Nov;Set;Set;"SFI";"00058.020120/2024-43";"1534/2024";"A"
D2153-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"AERO CENTER BRASIL TAXI AEREO LTDA";Várzea Grande - MT;Jul;Jul;Jul;"paulo.jesus";"00058.004683/2024-94";"GRC 735/2024";"A"
D2154-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"PEC TÁXI AÉREO LTDA";Goiânia - GO;Abr;Abr;Abr;"luciano.soares";"00058.000810/2024-86";"GRC 397/2024";"A"
D2155-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"LÍDER TÁXI AÉREO S/A - AIR BRASIL (FGA)";Belo Horizonte - MG;Jun;Set;Set;"paulo.jesus";"00058.026005/2024-82";"GRC 1537/2024";"A"
D2156-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"AEROTOP TAXI AEREO LTDA";Macapá - AP;Jun;Jun;Jun;"paulo.jesus";"00058.004676/2024-92";"GRC 734/2024";"A"
D2157-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"AMBIPAR FLYONE SERVICO AEREO ESPECIALIZADO, COMERCIO E SERVICOS S/A";Rio de Janeiro - RJ;Nov;Set;Set;"luciano.soares";"00058.004714/2024-15";"1464/2024";"A"
D2158-24;"RAMP-503 - Inspeção de Rampa ? RBAC 91/135";GOAG;GOAG_GTVC;"SDAG";Angra dos Reis - RJ;Out;Out;Out;"marcio.guimaraes";"00058.058583/2024-88";"1423/2024 1627/2024";"A"
D2159-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"OPALAIR TAXI AEREO LTDA.";Santarém - PA;Mar;Mar;Mar;"jose.cosendei";"00058.004191/2024-07";"145/2024";"A"
D2160-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"A. R. T. TÁXI AÉREO LTDA";Itaituba - PA;Jun;Jun;Jun;"luciano.soares";"00058.000713/2024-93";"GRC 522/2024 522/2024 522/2024";"A"
D2161-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"HELISTAR TÁXI AÉREO ESCOLA DE PILOTAGEM E ASSESSORIA AERONÁUTICA LTDA";Rio de Janeiro - RJ;Mai;Ago;Ago;"luciano.soares";"00058.026223/2024-17";"GRC 1376/2024";"A"
D2162-24;"O135-501 - Inspeção de Vigilância de Base Principal";GOAG;GOAG_GTVC;"AEROMASTER TÁXI AÉREO LTDA";São Paulo - SP;Out;Out;Out;"luciano.soares";"00058.004715/2024-51";"1616/2024";"A"
